Fecha,Provincia,Long,Lat,Confirmados_acum,Recuperados_acum,Fallecidos_acum,Activos_acum,Fuente
2020-03-03,Buenos Aires,-60.55722,-36.67373,0,,,,
2020-03-03,CABA,-58.44591,-34.61449,1,,,,
2020-03-03,Catamarca,-66.94769,-27.33589,0,,,,
2020-03-03,Chaco,-60.76583,-26.38643,0,,,,
2020-03-03,Chubut,-68.52699,-43.78851,0,,,,
2020-03-03,Córdoba,-63.80186,-32.14292,0,,,,
2020-03-03,Corrientes,-57.80480,-28.78006,0,,,,
2020-03-03,Entre Ríos,-59.20145,-32.05887,0,,,,
2020-03-03,Formosa,-59.93246,-24.89495,0,,,,
2020-03-03,Jujuy,-65.76433,-23.31999,0,,,,
2020-03-03,La Pampa,-65.44665,-37.13155,0,,,,
2020-03-03,La Rioja,-67.18174,-29.68578,0,,,,
2020-03-03,Mendoza,-68.58313,-34.62998,0,,,,
2020-03-03,Misiones,-54.65168,-26.87541,0,,,,
2020-03-03,Neuquén,-70.11877,-38.64170,0,,,,
2020-03-03,Río Negro,-67.22940,-40.40577,0,,,,
2020-03-03,Salta,-64.93286,-25.03768,0,,,,
2020-03-03,San Juan,-68.88949,-30.86537,0,,,,
2020-03-03,San Luis,-66.02813,-33.75773,0,,,,
2020-03-03,Santa Cruz,-69.95597,-48.81547,0,,,,
2020-03-03,Santa Fe,-60.94991,-30.70707,0,,,,
2020-03-03,Santiago del Estero,-63.25238,-27.78242,0,,,,
2020-03-03,T. del Fuego + Malvinas,-67.47126,-54.32989,0,,,,
2020-03-03,Tucumán,-65.36485,-26.94806,0,,,,
2020-03-05,Buenos Aires,-60.55722,-36.67373,0,,,,
2020-03-05,CABA,-58.44591,-34.61449,2,,,,
2020-03-05,Catamarca,-66.94769,-27.33589,0,,,,
2020-03-05,Chaco,-60.76583,-26.38643,0,,,,
2020-03-05,Chubut,-68.52699,-43.78851,0,,,,
2020-03-05,Córdoba,-63.80186,-32.14292,0,,,,
2020-03-05,Corrientes,-57.80480,-28.78006,0,,,,
2020-03-05,Entre Ríos,-59.20145,-32.05887,0,,,,
2020-03-05,Formosa,-59.93246,-24.89495,0,,,,
2020-03-05,Jujuy,-65.76433,-23.31999,0,,,,
2020-03-05,La Pampa,-65.44665,-37.13155,0,,,,
2020-03-05,La Rioja,-67.18174,-29.68578,0,,,,
2020-03-05,Mendoza,-68.58313,-34.62998,0,,,,
2020-03-05,Misiones,-54.65168,-26.87541,0,,,,
2020-03-05,Neuquén,-70.11877,-38.64170,0,,,,
2020-03-05,Río Negro,-67.22940,-40.40577,0,,,,
2020-03-05,Salta,-64.93286,-25.03768,0,,,,
2020-03-05,San Juan,-68.88949,-30.86537,0,,,,
2020-03-05,San Luis,-66.02813,-33.75773,0,,,,
2020-03-05,Santa Cruz,-69.95597,-48.81547,0,,,,
2020-03-05,Santa Fe,-60.94991,-30.70707,0,,,,
2020-03-05,Santiago del Estero,-63.25238,-27.78242,0,,,,
2020-03-05,T. del Fuego + Malvinas,-67.47126,-54.32989,0,,,,
2020-03-05,Tucumán,-65.36485,-26.94806,0,,,,
2020-03-07,Buenos Aires,-60.55722,-36.67373,1,,,,
2020-03-07,CABA,-58.44591,-34.61449,6,,,,
2020-03-07,Catamarca,-66.94769,-27.33589,0,,,,
2020-03-07,Chaco,-60.76583,-26.38643,0,,,,
2020-03-07,Chubut,-68.52699,-43.78851,0,,,,
2020-03-07,Córdoba,-63.80186,-32.14292,1,,,,
2020-03-07,Corrientes,-57.80480,-28.78006,0,,,,
2020-03-07,Entre Ríos,-59.20145,-32.05887,0,,,,
2020-03-07,Formosa,-59.93246,-24.89495,0,,,,
2020-03-07,Jujuy,-65.76433,-23.31999,0,,,,
2020-03-07,La Pampa,-65.44665,-37.13155,0,,,,
2020-03-07,La Rioja,-67.18174,-29.68578,0,,,,
2020-03-07,Mendoza,-68.58313,-34.62998,0,,,,
2020-03-07,Misiones,-54.65168,-26.87541,0,,,,
2020-03-07,Neuquén,-70.11877,-38.64170,0,,,,
2020-03-07,Río Negro,-67.22940,-40.40577,0,,,,
2020-03-07,Salta,-64.93286,-25.03768,0,,,,
2020-03-07,San Juan,-68.88949,-30.86537,0,,,,
2020-03-07,San Luis,-66.02813,-33.75773,0,,,,
2020-03-07,Santa Cruz,-69.95597,-48.81547,0,,,,
2020-03-07,Santa Fe,-60.94991,-30.70707,0,,,,
2020-03-07,Santiago del Estero,-63.25238,-27.78242,0,,,,
2020-03-07,T. del Fuego + Malvinas,-67.47126,-54.32989,0,,,,
2020-03-07,Tucumán,-65.36485,-26.94806,0,,,,
2020-03-08,Buenos Aires,-60.55722,-36.67373,2,,,,
2020-03-08,CABA,-58.44591,-34.61449,8,,,,
2020-03-08,Catamarca,-66.94769,-27.33589,0,,,,
2020-03-08,Chaco,-60.76583,-26.38643,0,,,,
2020-03-08,Chubut,-68.52699,-43.78851,0,,,,
2020-03-08,Córdoba,-63.80186,-32.14292,1,,,,
2020-03-08,Corrientes,-57.80480,-28.78006,0,,,,
2020-03-08,Entre Ríos,-59.20145,-32.05887,0,,,,
2020-03-08,Formosa,-59.93246,-24.89495,0,,,,
2020-03-08,Jujuy,-65.76433,-23.31999,0,,,,
2020-03-08,La Pampa,-65.44665,-37.13155,0,,,,
2020-03-08,La Rioja,-67.18174,-29.68578,0,,,,
2020-03-08,Mendoza,-68.58313,-34.62998,0,,,,
2020-03-08,Misiones,-54.65168,-26.87541,0,,,,
2020-03-08,Neuquén,-70.11877,-38.64170,0,,,,
2020-03-08,Río Negro,-67.22940,-40.40577,0,,,,
2020-03-08,Salta,-64.93286,-25.03768,0,,,,
2020-03-08,San Juan,-68.88949,-30.86537,0,,,,
2020-03-08,San Luis,-66.02813,-33.75773,0,,,,
2020-03-08,Santa Cruz,-69.95597,-48.81547,0,,,,
2020-03-08,Santa Fe,-60.94991,-30.70707,0,,,,
2020-03-08,Santiago del Estero,-63.25238,-27.78242,0,,,,
2020-03-08,T. del Fuego + Malvinas,-67.47126,-54.32989,0,,,,
2020-03-08,Tucumán,-65.36485,-26.94806,0,,,,
2020-03-09,Buenos Aires,-60.55722,-36.67373,2,,,,
2020-03-09,CABA,-58.44591,-34.61449,9,,,,
2020-03-09,Catamarca,-66.94769,-27.33589,0,,,,
2020-03-09,Chaco,-60.76583,-26.38643,2,,,,
2020-03-09,Chubut,-68.52699,-43.78851,0,,,,
2020-03-09,Córdoba,-63.80186,-32.14292,1,,,,
2020-03-09,Corrientes,-57.80480,-28.78006,0,,,,
2020-03-09,Entre Ríos,-59.20145,-32.05887,0,,,,
2020-03-09,Formosa,-59.93246,-24.89495,0,,,,
2020-03-09,Jujuy,-65.76433,-23.31999,0,,,,
2020-03-09,La Pampa,-65.44665,-37.13155,0,,,,
2020-03-09,La Rioja,-67.18174,-29.68578,0,,,,
2020-03-09,Mendoza,-68.58313,-34.62998,0,,,,
2020-03-09,Misiones,-54.65168,-26.87541,0,,,,
2020-03-09,Neuquén,-70.11877,-38.64170,0,,,,
2020-03-09,Río Negro,-67.22940,-40.40577,1,,,,
2020-03-09,Salta,-64.93286,-25.03768,0,,,,
2020-03-09,San Juan,-68.88949,-30.86537,0,,,,
2020-03-09,San Luis,-66.02813,-33.75773,1,,,,
2020-03-09,Santa Cruz,-69.95597,-48.81547,0,,,,
2020-03-09,Santa Fe,-60.94991,-30.70707,0,,,,
2020-03-09,Santiago del Estero,-63.25238,-27.78242,0,,,,
2020-03-09,T. del Fuego + Malvinas,-67.47126,-54.32989,0,,,,
2020-03-09,Tucumán,-65.36485,-26.94806,0,,,,
2020-03-10,Buenos Aires,-60.55722,-36.67373,3,,,,
2020-03-10,CABA,-58.44591,-34.61449,10,,,,
2020-03-10,Catamarca,-66.94769,-27.33589,0,,,,
2020-03-10,Chaco,-60.76583,-26.38643,2,,,,
2020-03-10,Chubut,-68.52699,-43.78851,0,,,,
2020-03-10,Córdoba,-63.80186,-32.14292,1,,,,
2020-03-10,Corrientes,-57.80480,-28.78006,0,,,,
2020-03-10,Entre Ríos,-59.20145,-32.05887,0,,,,
2020-03-10,Formosa,-59.93246,-24.89495,0,,,,
2020-03-10,Jujuy,-65.76433,-23.31999,0,,,,
2020-03-10,La Pampa,-65.44665,-37.13155,0,,,,
2020-03-10,La Rioja,-67.18174,-29.68578,0,,,,
2020-03-10,Mendoza,-68.58313,-34.62998,0,,,,
2020-03-10,Misiones,-54.65168,-26.87541,0,,,,
2020-03-10,Neuquén,-70.11877,-38.64170,0,,,,
2020-03-10,Río Negro,-67.22940,-40.40577,1,,,,
2020-03-10,Salta,-64.93286,-25.03768,0,,,,
2020-03-10,San Juan,-68.88949,-30.86537,0,,,,
2020-03-10,San Luis,-66.02813,-33.75773,1,,,,
2020-03-10,Santa Cruz,-69.95597,-48.81547,0,,,,
2020-03-10,Santa Fe,-60.94991,-30.70707,0,,,,
2020-03-10,Santiago del Estero,-63.25238,-27.78242,0,,,,
2020-03-10,T. del Fuego + Malvinas,-67.47126,-54.32989,0,,,,
2020-03-10,Tucumán,-65.36485,-26.94806,0,,,,
2020-03-11,Buenos Aires,-60.55722,-36.67373,4,,,,
2020-03-11,CABA,-58.44591,-34.61449,11,,,,
2020-03-11,Catamarca,-66.94769,-27.33589,0,,,,
2020-03-11,Chaco,-60.76583,-26.38643,2,,,,
2020-03-11,Chubut,-68.52699,-43.78851,0,,,,
2020-03-11,Córdoba,-63.80186,-32.14292,1,,,,
2020-03-11,Corrientes,-57.80480,-28.78006,0,,,,
2020-03-11,Entre Ríos,-59.20145,-32.05887,0,,,,
2020-03-11,Formosa,-59.93246,-24.89495,0,,,,
2020-03-11,Jujuy,-65.76433,-23.31999,0,,,,
2020-03-11,La Pampa,-65.44665,-37.13155,0,,,,
2020-03-11,La Rioja,-67.18174,-29.68578,0,,,,
2020-03-11,Mendoza,-68.58313,-34.62998,0,,,,
2020-03-11,Misiones,-54.65168,-26.87541,0,,,,
2020-03-11,Neuquén,-70.11877,-38.64170,0,,,,
2020-03-11,Río Negro,-67.22940,-40.40577,1,,,,
2020-03-11,Salta,-64.93286,-25.03768,0,,,,
2020-03-11,San Juan,-68.88949,-30.86537,0,,,,
2020-03-11,San Luis,-66.02813,-33.75773,1,,,,
2020-03-11,Santa Cruz,-69.95597,-48.81547,0,,,,
2020-03-11,Santa Fe,-60.94991,-30.70707,0,,,,
2020-03-11,Santiago del Estero,-63.25238,-27.78242,0,,,,
2020-03-11,T. del Fuego + Malvinas,-67.47126,-54.32989,0,,,,
2020-03-11,Tucumán,-65.36485,-26.94806,0,,,,
2020-03-12,Buenos Aires,-60.55722,-36.67373,6,,,,
2020-03-12,CABA,-58.44591,-34.61449,12,,,,
2020-03-12,Catamarca,-66.94769,-27.33589,0,,,,
2020-03-12,Chaco,-60.76583,-26.38643,6,,,,
2020-03-12,Chubut,-68.52699,-43.78851,0,,,,
2020-03-12,Córdoba,-63.80186,-32.14292,4,,,,
2020-03-12,Corrientes,-57.80480,-28.78006,0,,,,
2020-03-12,Entre Ríos,-59.20145,-32.05887,0,,,,
2020-03-12,Formosa,-59.93246,-24.89495,0,,,,
2020-03-12,Jujuy,-65.76433,-23.31999,0,,,,
2020-03-12,La Pampa,-65.44665,-37.13155,0,,,,
2020-03-12,La Rioja,-67.18174,-29.68578,0,,,,
2020-03-12,Mendoza,-68.58313,-34.62998,0,,,,
2020-03-12,Misiones,-54.65168,-26.87541,0,,,,
2020-03-12,Neuquén,-70.11877,-38.64170,0,,,,
2020-03-12,Río Negro,-67.22940,-40.40577,1,,,,
2020-03-12,Salta,-64.93286,-25.03768,0,,,,
2020-03-12,San Juan,-68.88949,-30.86537,0,,,,
2020-03-12,San Luis,-66.02813,-33.75773,1,,,,
2020-03-12,Santa Cruz,-69.95597,-48.81547,0,,,,
2020-03-12,Santa Fe,-60.94991,-30.70707,0,,,,
2020-03-12,Santiago del Estero,-63.25238,-27.78242,0,,,,
2020-03-12,T. del Fuego + Malvinas,-67.47126,-54.32989,0,,,,
2020-03-12,Tucumán,-65.36485,-26.94806,0,,,,
2020-03-13,Buenos Aires,-60.55722,-36.67373,7,,,,
2020-03-13,CABA,-58.44591,-34.61449,14,,,,
2020-03-13,Catamarca,-66.94769,-27.33589,0,,,,
2020-03-13,Chaco,-60.76583,-26.38643,6,,,,
2020-03-13,Chubut,-68.52699,-43.78851,0,,,,
2020-03-13,Córdoba,-63.80186,-32.14292,4,,,,
2020-03-13,Corrientes,-57.80480,-28.78006,0,,,,
2020-03-13,Entre Ríos,-59.20145,-32.05887,0,,,,
2020-03-13,Formosa,-59.93246,-24.89495,0,,,,
2020-03-13,Jujuy,-65.76433,-23.31999,0,,,,
2020-03-13,La Pampa,-65.44665,-37.13155,0,,,,
2020-03-13,La Rioja,-67.18174,-29.68578,0,,,,
2020-03-13,Mendoza,-68.58313,-34.62998,0,,,,
2020-03-13,Misiones,-54.65168,-26.87541,0,,,,
2020-03-13,Neuquén,-70.11877,-38.64170,0,,,,
2020-03-13,Río Negro,-67.22940,-40.40577,1,,,,
2020-03-13,Salta,-64.93286,-25.03768,0,,,,
2020-03-13,San Juan,-68.88949,-30.86537,0,,,,
2020-03-13,San Luis,-66.02813,-33.75773,1,,,,
2020-03-13,Santa Cruz,-69.95597,-48.81547,0,,,,
2020-03-13,Santa Fe,-60.94991,-30.70707,0,,,,
2020-03-13,Santiago del Estero,-63.25238,-27.78242,0,,,,
2020-03-13,T. del Fuego + Malvinas,-67.47126,-54.32989,0,,,,
2020-03-13,Tucumán,-65.36485,-26.94806,0,,,,
2020-03-14,Buenos Aires,-60.55722,-36.67373,9,,,,
2020-03-14,CABA,-58.44591,-34.61449,18,,,,
2020-03-14,Catamarca,-66.94769,-27.33589,0,,,,
2020-03-14,Chaco,-60.76583,-26.38643,9,,,,
2020-03-14,Chubut,-68.52699,-43.78851,0,,,,
2020-03-14,Córdoba,-63.80186,-32.14292,4,,,,
2020-03-14,Corrientes,-57.80480,-28.78006,0,,,,
2020-03-14,Entre Ríos,-59.20145,-32.05887,0,,,,
2020-03-14,Formosa,-59.93246,-24.89495,0,,,,
2020-03-14,Jujuy,-65.76433,-23.31999,0,,,,
2020-03-14,La Pampa,-65.44665,-37.13155,0,,,,
2020-03-14,La Rioja,-67.18174,-29.68578,0,,,,
2020-03-14,Mendoza,-68.58313,-34.62998,0,,,,
2020-03-14,Misiones,-54.65168,-26.87541,0,,,,
2020-03-14,Neuquén,-70.11877,-38.64170,0,,,,
2020-03-14,Río Negro,-67.22940,-40.40577,1,,,,
2020-03-14,Salta,-64.93286,-25.03768,0,,,,
2020-03-14,San Juan,-68.88949,-30.86537,0,,,,
2020-03-14,San Luis,-66.02813,-33.75773,1,,,,
2020-03-14,Santa Cruz,-69.95597,-48.81547,0,,,,
2020-03-14,Santa Fe,-60.94991,-30.70707,2,,,,
2020-03-14,Santiago del Estero,-63.25238,-27.78242,0,,,,
2020-03-14,T. del Fuego + Malvinas,-67.47126,-54.32989,0,,,,
2020-03-14,Tucumán,-65.36485,-26.94806,0,,,,
2020-03-15,Buenos Aires,-60.55722,-36.67373,10,,,,
2020-03-15,CABA,-58.44591,-34.61449,24,,,,
2020-03-15,Catamarca,-66.94769,-27.33589,0,,,,
2020-03-15,Chaco,-60.76583,-26.38643,11,,,,
2020-03-15,Chubut,-68.52699,-43.78851,0,,,,
2020-03-15,Córdoba,-63.80186,-32.14292,4,,,,
2020-03-15,Corrientes,-57.80480,-28.78006,0,,,,
2020-03-15,Entre Ríos,-59.20145,-32.05887,0,,,,
2020-03-15,Formosa,-59.93246,-24.89495,0,,,,
2020-03-15,Jujuy,-65.76433,-23.31999,0,,,,
2020-03-15,La Pampa,-65.44665,-37.13155,0,,,,
2020-03-15,La Rioja,-67.18174,-29.68578,0,,,,
2020-03-15,Mendoza,-68.58313,-34.62998,0,,,,
2020-03-15,Misiones,-54.65168,-26.87541,0,,,,
2020-03-15,Neuquén,-70.11877,-38.64170,0,,,,
2020-03-15,Río Negro,-67.22940,-40.40577,1,,,,
2020-03-15,Salta,-64.93286,-25.03768,0,,,,
2020-03-15,San Juan,-68.88949,-30.86537,0,,,,
2020-03-15,San Luis,-66.02813,-33.75773,1,,,,
2020-03-15,Santa Cruz,-69.95597,-48.81547,0,,,,
2020-03-15,Santa Fe,-60.94991,-30.70707,2,,,,
2020-03-15,Santiago del Estero,-63.25238,-27.78242,0,,,,
2020-03-15,T. del Fuego + Malvinas,-67.47126,-54.32989,2,,,,
2020-03-15,Tucumán,-65.36485,-26.94806,0,,,,
2020-03-16,Buenos Aires,-60.55722,-36.67373,11,,,,
2020-03-16,CABA,-58.44591,-34.61449,29,,,,
2020-03-16,Catamarca,-66.94769,-27.33589,0,,,,
2020-03-16,Chaco,-60.76583,-26.38643,14,,,,
2020-03-16,Chubut,-68.52699,-43.78851,0,,,,
2020-03-16,Córdoba,-63.80186,-32.14292,4,,,,
2020-03-16,Corrientes,-57.80480,-28.78006,0,,,,
2020-03-16,Entre Ríos,-59.20145,-32.05887,0,,,,
2020-03-16,Formosa,-59.93246,-24.89495,0,,,,
2020-03-16,Jujuy,-65.76433,-23.31999,0,,,,
2020-03-16,La Pampa,-65.44665,-37.13155,0,,,,
2020-03-16,La Rioja,-67.18174,-29.68578,0,,,,
2020-03-16,Mendoza,-68.58313,-34.62998,0,,,,
2020-03-16,Misiones,-54.65168,-26.87541,0,,,,
2020-03-16,Neuquén,-70.11877,-38.64170,0,,,,
2020-03-16,Río Negro,-67.22940,-40.40577,1,,,,
2020-03-16,Salta,-64.93286,-25.03768,0,,,,
2020-03-16,San Juan,-68.88949,-30.86537,0,,,,
2020-03-16,San Luis,-66.02813,-33.75773,1,,,,
2020-03-16,Santa Cruz,-69.95597,-48.81547,0,,,,
2020-03-16,Santa Fe,-60.94991,-30.70707,2,,,,
2020-03-16,Santiago del Estero,-63.25238,-27.78242,0,,,,
2020-03-16,T. del Fuego + Malvinas,-67.47126,-54.32989,2,,,,
2020-03-16,Tucumán,-65.36485,-26.94806,0,,,,
2020-03-17,Buenos Aires,-60.55722,-36.67373,13,,,,
2020-03-17,CABA,-58.44591,-34.61449,33,,,,
2020-03-17,Catamarca,-66.94769,-27.33589,0,,,,
2020-03-17,Chaco,-60.76583,-26.38643,15,,,,
2020-03-17,Chubut,-68.52699,-43.78851,0,,,,
2020-03-17,Córdoba,-63.80186,-32.14292,6,,,,
2020-03-17,Corrientes,-57.80480,-28.78006,0,,,,
2020-03-17,Entre Ríos,-59.20145,-32.05887,1,,,,
2020-03-17,Formosa,-59.93246,-24.89495,0,,,,
2020-03-17,Jujuy,-65.76433,-23.31999,1,,,,
2020-03-17,La Pampa,-65.44665,-37.13155,0,,,,
2020-03-17,La Rioja,-67.18174,-29.68578,0,,,,
2020-03-17,Mendoza,-68.58313,-34.62998,0,,,,
2020-03-17,Misiones,-54.65168,-26.87541,0,,,,
2020-03-17,Neuquén,-70.11877,-38.64170,0,,,,
2020-03-17,Río Negro,-67.22940,-40.40577,2,,,,
2020-03-17,Salta,-64.93286,-25.03768,1,,,,
2020-03-17,San Juan,-68.88949,-30.86537,0,,,,
2020-03-17,San Luis,-66.02813,-33.75773,1,,,,
2020-03-17,Santa Cruz,-69.95597,-48.81547,1,,,,
2020-03-17,Santa Fe,-60.94991,-30.70707,2,,,,
2020-03-17,Santiago del Estero,-63.25238,-27.78242,0,,,,
2020-03-17,T. del Fuego + Malvinas,-67.47126,-54.32989,2,,,,
2020-03-17,Tucumán,-65.36485,-26.94806,0,,,,
2020-03-18,Buenos Aires,-60.55722,-36.67373,19,,,,
2020-03-18,CABA,-58.44591,-34.61449,43,,,,
2020-03-18,Catamarca,-66.94769,-27.33589,0,,,,
2020-03-18,Chaco,-60.76583,-26.38643,16,,,,
2020-03-18,Chubut,-68.52699,-43.78851,0,,,,
2020-03-18,Córdoba,-63.80186,-32.14292,7,,,,
2020-03-18,Corrientes,-57.80480,-28.78006,0,,,,
2020-03-18,Entre Ríos,-59.20145,-32.05887,2,,,,
2020-03-18,Formosa,-59.93246,-24.89495,0,,,,
2020-03-18,Jujuy,-65.76433,-23.31999,1,,,,
2020-03-18,La Pampa,-65.44665,-37.13155,0,,,,
2020-03-18,La Rioja,-67.18174,-29.68578,0,,,,
2020-03-18,Mendoza,-68.58313,-34.62998,0,,,,
2020-03-18,Misiones,-54.65168,-26.87541,0,,,,
2020-03-18,Neuquén,-70.11877,-38.64170,0,,,,
2020-03-18,Río Negro,-67.22940,-40.40577,2,,,,
2020-03-18,Salta,-64.93286,-25.03768,1,,,,
2020-03-18,San Juan,-68.88949,-30.86537,0,,,,
2020-03-18,San Luis,-66.02813,-33.75773,1,,,,
2020-03-18,Santa Cruz,-69.95597,-48.81547,1,,,,
2020-03-18,Santa Fe,-60.94991,-30.70707,2,,,,
2020-03-18,Santiago del Estero,-63.25238,-27.78242,0,,,,
2020-03-18,T. del Fuego + Malvinas,-67.47126,-54.32989,2,,,,
2020-03-18,Tucumán,-65.36485,-26.94806,0,,,,
2020-03-19,Buenos Aires,-60.55722,-36.67373,34,,,,
2020-03-19,CABA,-58.44591,-34.61449,51,,,,
2020-03-19,Catamarca,-66.94769,-27.33589,0,,,,
2020-03-19,Chaco,-60.76583,-26.38643,18,,,,
2020-03-19,Chubut,-68.52699,-43.78851,0,,,,
2020-03-19,Córdoba,-63.80186,-32.14292,10,,,,
2020-03-19,Corrientes,-57.80480,-28.78006,0,,,,
2020-03-19,Entre Ríos,-59.20145,-32.05887,2,,,,
2020-03-19,Formosa,-59.93246,-24.89495,0,,,,
2020-03-19,Jujuy,-65.76433,-23.31999,1,,,,
2020-03-19,La Pampa,-65.44665,-37.13155,0,,,,
2020-03-19,La Rioja,-67.18174,-29.68578,0,,,,
2020-03-19,Mendoza,-68.58313,-34.62998,0,,,,
2020-03-19,Misiones,-54.65168,-26.87541,0,,,,
2020-03-19,Neuquén,-70.11877,-38.64170,0,,,,
2020-03-19,Río Negro,-67.22940,-40.40577,3,,,,
2020-03-19,Salta,-64.93286,-25.03768,1,,,,
2020-03-19,San Juan,-68.88949,-30.86537,0,,,,
2020-03-19,San Luis,-66.02813,-33.75773,1,,,,
2020-03-19,Santa Cruz,-69.95597,-48.81547,1,,,,
2020-03-19,Santa Fe,-60.94991,-30.70707,3,,,,
2020-03-19,Santiago del Estero,-63.25238,-27.78242,0,,,,
2020-03-19,T. del Fuego + Malvinas,-67.47126,-54.32989,2,,,,
2020-03-19,Tucumán,-65.36485,-26.94806,1,,,,
2020-03-20,Buenos Aires,-60.55722,-36.67373,43,,,,
2020-03-20,CABA,-58.44591,-34.61449,60,,,,
2020-03-20,Catamarca,-66.94769,-27.33589,0,,,,
2020-03-20,Chaco,-60.76583,-26.38643,19,,,,
2020-03-20,Chubut,-68.52699,-43.78851,0,,,,
2020-03-20,Córdoba,-63.80186,-32.14292,15,,,,
2020-03-20,Corrientes,-57.80480,-28.78006,1,,,,
2020-03-20,Entre Ríos,-59.20145,-32.05887,3,,,,
2020-03-20,Formosa,-59.93246,-24.89495,0,,,,
2020-03-20,Jujuy,-65.76433,-23.31999,1,,,,
2020-03-20,La Pampa,-65.44665,-37.13155,0,,,,
2020-03-20,La Rioja,-67.18174,-29.68578,0,,,,
2020-03-20,Mendoza,-68.58313,-34.62998,0,,,,
2020-03-20,Misiones,-54.65168,-26.87541,0,,,,
2020-03-20,Neuquén,-70.11877,-38.64170,2,,,,
2020-03-20,Río Negro,-67.22940,-40.40577,3,,,,
2020-03-20,Salta,-64.93286,-25.03768,1,,,,
2020-03-20,San Juan,-68.88949,-30.86537,0,,,,
2020-03-20,San Luis,-66.02813,-33.75773,1,,,,
2020-03-20,Santa Cruz,-69.95597,-48.81547,1,,,,
2020-03-20,Santa Fe,-60.94991,-30.70707,3,,,,
2020-03-20,Santiago del Estero,-63.25238,-27.78242,1,,,,
2020-03-20,T. del Fuego + Malvinas,-67.47126,-54.32989,3,,,,
2020-03-20,Tucumán,-65.36485,-26.94806,1,,,,
2020-03-21,Buenos Aires,-60.55722,-36.67373,58,,,,
2020-03-21,CABA,-58.44591,-34.61449,89,,,,
2020-03-21,Catamarca,-66.94769,-27.33589,0,,,,
2020-03-21,Chaco,-60.76583,-26.38643,24,,,,
2020-03-21,Chubut,-68.52699,-43.78851,0,,,,
2020-03-21,Córdoba,-63.80186,-32.14292,19,,,,
2020-03-21,Corrientes,-57.80480,-28.78006,3,,,,
2020-03-21,Entre Ríos,-59.20145,-32.05887,3,,,,
2020-03-21,Formosa,-59.93246,-24.89495,0,,,,
2020-03-21,Jujuy,-65.76433,-23.31999,1,,,,
2020-03-21,La Pampa,-65.44665,-37.13155,0,,,,
2020-03-21,La Rioja,-67.18174,-29.68578,0,,,,
2020-03-21,Mendoza,-68.58313,-34.62998,5,,,,
2020-03-21,Misiones,-54.65168,-26.87541,0,,,,
2020-03-21,Neuquén,-70.11877,-38.64170,2,,,,
2020-03-21,Río Negro,-67.22940,-40.40577,4,,,,
2020-03-21,Salta,-64.93286,-25.03768,1,,,,
2020-03-21,San Juan,-68.88949,-30.86537,0,,,,
2020-03-21,San Luis,-66.02813,-33.75773,1,,,,
2020-03-21,Santa Cruz,-69.95597,-48.81547,1,,,,
2020-03-21,Santa Fe,-60.94991,-30.70707,5,,,,
2020-03-21,Santiago del Estero,-63.25238,-27.78242,1,,,,
2020-03-21,T. del Fuego + Malvinas,-67.47126,-54.32989,6,,,,
2020-03-21,Tucumán,-65.36485,-26.94806,2,,,,
2020-03-22,Buenos Aires,-60.55722,-36.67373,66,,,,
2020-03-22,CABA,-58.44591,-34.61449,101,,,,
2020-03-22,Catamarca,-66.94769,-27.33589,0,,,,
2020-03-22,Chaco,-60.76583,-26.38643,31,,,,
2020-03-22,Chubut,-68.52699,-43.78851,0,,,,
2020-03-22,Córdoba,-63.80186,-32.14292,27,,,,
2020-03-22,Corrientes,-57.80480,-28.78006,3,,,,
2020-03-22,Entre Ríos,-59.20145,-32.05887,3,,,,
2020-03-22,Formosa,-59.93246,-24.89495,0,,,,
2020-03-22,Jujuy,-65.76433,-23.31999,1,,,,
2020-03-22,La Pampa,-65.44665,-37.13155,0,,,,
2020-03-22,La Rioja,-67.18174,-29.68578,0,,,,
2020-03-22,Mendoza,-68.58313,-34.62998,5,,,,
2020-03-22,Misiones,-54.65168,-26.87541,1,,,,
2020-03-22,Neuquén,-70.11877,-38.64170,2,,,,
2020-03-22,Río Negro,-67.22940,-40.40577,4,,,,
2020-03-22,Salta,-64.93286,-25.03768,1,,,,
